id,date,calories,weekday,step_total,sleep_minutes
2320127002,2016-03-12T10:00:00Z,55,Samstag,0,NA
2320127002,2016-03-12T11:00:00Z,58,Samstag,12,NA
2320127002,2016-03-12T12:00:00Z,91,Samstag,440,NA
2320127002,2016-03-12T13:00:00Z,98,Samstag,470,NA
2320127002,2016-03-12T14:00:00Z,84,Samstag,270,NA
2320127002,2016-03-12T15:00:00Z,85,Samstag,376,NA
2320127002,2016-03-12T16:00:00Z,100,Samstag,543,NA
2320127002,2016-03-12T17:00:00Z,71,Samstag,164,NA
2320127002,2016-03-12T18:00:00Z,68,Samstag,162,NA
2320127002,2016-03-12T19:00:00Z,55,Samstag,0,NA
2320127002,2016-03-12T20:00:00Z,55,Samstag,0,NA
2320127002,2016-03-12T21:00:00Z,55,Samstag,0,NA
2320127002,2016-03-12T22:00:00Z,55,Samstag,0,NA
2320127002,2016-03-12T23:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T00:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T01:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T02:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T03:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T04:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T05:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T06:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T07:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T08:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T09:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T10:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T11:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T12:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T13:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T14:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T15:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T16:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T17:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T18:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T19:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T20:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T21:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T22:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-13T23:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T00:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T01:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T02:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T03:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T04:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T05:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T06:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T07:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T08:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T09:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T10:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T11:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T12:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T13:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T14:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T15:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T16:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T17:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T18:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T19:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T20:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T21:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T22:00:00Z,55,Montag,0,NA
2320127002,2016-03-14T23:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T00:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T01:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T02:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T03:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T04:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T05:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T06:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T07:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T08:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T09:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T10:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T11:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T12:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T13:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T14:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T15:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T16:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T17:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T18:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T19:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T20:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T21:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T22:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-15T23:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T00:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T01:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T02:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T03:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T04:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T05:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T06:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T07:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T08:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T09:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T10:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T11:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T12:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T13:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T14:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T15:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T16:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T17:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T18:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T19:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T20:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T21:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T22:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-16T23:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T00:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T01:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T02:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T03:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T04:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T05:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T06:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T07:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T08:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T09:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T10:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T11:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T12:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T13:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T14:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T15:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T16:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T17:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T18:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T19:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T20:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-17T21:00:00Z,56,Donnerstag,0,NA
2320127002,2016-03-17T22:00:00Z,56,Donnerstag,0,NA
2320127002,2016-03-17T23:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T00:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T01:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T02:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T03:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T04:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T05:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T06:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T07:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T08:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T09:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T10:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T11:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T12:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T13:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T14:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T15:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T16:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T17:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T18:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T19:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T20:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T21:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T22:00:00Z,55,Freitag,0,NA
2320127002,2016-03-18T23:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T00:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T01:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T02:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T03:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T04:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T05:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T06:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T07:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T08:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T09:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T10:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T11:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T12:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T13:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T14:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T15:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T16:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T17:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T18:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T19:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T20:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T21:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T22:00:00Z,55,Samstag,0,NA
2320127002,2016-03-19T23:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T00:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T01:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T02:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T03:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T04:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T05:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T06:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T07:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T08:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T09:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T10:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T11:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T12:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T13:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T14:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T15:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T16:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T17:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T18:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T19:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T20:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T21:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T22:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-20T23:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T00:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T01:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T02:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T03:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T04:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T05:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T06:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T07:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T08:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T09:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T10:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T11:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T12:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T13:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T14:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T15:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T16:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T17:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T18:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T19:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T20:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T21:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T22:00:00Z,55,Montag,0,NA
2320127002,2016-03-21T23:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T00:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T01:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T02:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T03:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T04:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T05:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T06:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T07:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T08:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T09:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T10:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T11:00:00Z,65,Dienstag,89,NA
2320127002,2016-03-22T12:00:00Z,85,Dienstag,218,NA
2320127002,2016-03-22T13:00:00Z,96,Dienstag,528,NA
2320127002,2016-03-22T14:00:00Z,110,Dienstag,788,NA
2320127002,2016-03-22T15:00:00Z,136,Dienstag,1245,NA
2320127002,2016-03-22T16:00:00Z,106,Dienstag,659,NA
2320127002,2016-03-22T17:00:00Z,144,Dienstag,1521,NA
2320127002,2016-03-22T18:00:00Z,72,Dienstag,157,NA
2320127002,2016-03-22T19:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-22T20:00:00Z,91,Dienstag,382,NA
2320127002,2016-03-22T21:00:00Z,86,Dienstag,217,NA
2320127002,2016-03-22T22:00:00Z,108,Dienstag,738,NA
2320127002,2016-03-22T23:00:00Z,100,Mittwoch,473,NA
2320127002,2016-03-23T00:00:00Z,90,Mittwoch,298,NA
2320127002,2016-03-23T01:00:00Z,91,Mittwoch,301,NA
2320127002,2016-03-23T02:00:00Z,90,Mittwoch,343,NA
2320127002,2016-03-23T03:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T04:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T05:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T06:00:00Z,97,Mittwoch,458,NA
2320127002,2016-03-23T07:00:00Z,94,Mittwoch,388,NA
2320127002,2016-03-23T08:00:00Z,88,Mittwoch,362,NA
2320127002,2016-03-23T09:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T10:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T11:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T12:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T13:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T14:00:00Z,76,Mittwoch,249,NA
2320127002,2016-03-23T15:00:00Z,136,Mittwoch,948,NA
2320127002,2016-03-23T16:00:00Z,96,Mittwoch,482,NA
2320127002,2016-03-23T17:00:00Z,92,Mittwoch,412,NA
2320127002,2016-03-23T18:00:00Z,82,Mittwoch,285,NA
2320127002,2016-03-23T19:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T20:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T21:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T22:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-23T23:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T00:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T01:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T02:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T03:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T04:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T05:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T06:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T07:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T08:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T09:00:00Z,61,Donnerstag,59,NA
2320127002,2016-03-24T10:00:00Z,102,Donnerstag,466,NA
2320127002,2016-03-24T11:00:00Z,103,Donnerstag,447,NA
2320127002,2016-03-24T12:00:00Z,98,Donnerstag,451,NA
2320127002,2016-03-24T13:00:00Z,90,Donnerstag,352,NA
2320127002,2016-03-24T14:00:00Z,85,Donnerstag,290,NA
2320127002,2016-03-24T15:00:00Z,65,Donnerstag,98,NA
2320127002,2016-03-24T16:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T17:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T18:00:00Z,55,Donnerstag,0,NA
2320127002,2016-03-24T19:00:00Z,65,Donnerstag,99,NA
2320127002,2016-03-24T20:00:00Z,83,Donnerstag,298,NA
2320127002,2016-03-24T21:00:00Z,75,Donnerstag,153,NA
2320127002,2016-03-24T22:00:00Z,76,Donnerstag,193,NA
2320127002,2016-03-24T23:00:00Z,73,Freitag,172,NA
2320127002,2016-03-25T00:00:00Z,68,Freitag,130,NA
2320127002,2016-03-25T01:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T02:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T03:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T04:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T05:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T06:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T07:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T08:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T09:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T10:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T11:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T12:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T13:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T14:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T15:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T16:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T17:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T18:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T19:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T20:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T21:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T22:00:00Z,55,Freitag,0,NA
2320127002,2016-03-25T23:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T00:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T01:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T02:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T03:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T04:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T05:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T06:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T07:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T08:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T09:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T10:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T11:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T12:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T13:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T14:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T15:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T16:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T17:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T18:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T19:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T20:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T21:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T22:00:00Z,55,Samstag,0,NA
2320127002,2016-03-26T23:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T00:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T01:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T02:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T03:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T04:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T05:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T06:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T07:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T08:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T09:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T10:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T11:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T12:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T13:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T14:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T15:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T16:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T17:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T18:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T19:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T20:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T21:00:00Z,55,Sonntag,0,NA
2320127002,2016-03-27T22:00:00Z,55,Montag,0,NA
2320127002,2016-03-27T23:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T00:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T01:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T02:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T03:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T04:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T05:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T06:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T07:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T08:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T09:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T10:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T11:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T12:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T13:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T14:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T15:00:00Z,56,Montag,0,NA
2320127002,2016-03-28T16:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T17:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T18:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T19:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T20:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T21:00:00Z,55,Montag,0,NA
2320127002,2016-03-28T22:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-28T23:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T00:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T01:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T02:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T03:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T04:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T05:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T06:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T07:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T08:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T09:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T10:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T11:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T12:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T13:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T14:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T15:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T16:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T17:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T18:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T19:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T20:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T21:00:00Z,55,Dienstag,0,NA
2320127002,2016-03-29T22:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-29T23:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-30T00:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-30T01:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-30T02:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-30T03:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-30T04:00:00Z,55,Mittwoch,0,NA
2320127002,2016-03-30T05:00:00Z,55,Mittwoch,0,NA
